timestamp,angle_raw_3,angle_interp_3,angle_sg_3,angle_raw_2,angle_interp_2,angle_sg_2,angle_raw_1,angle_interp_1,angle_sg_1,pos_raw_3,pos_interp_3,pos_sg_3,pos_raw_2,pos_interp_2,pos_sg_2,pos_raw_1,pos_interp_1,pos_sg_1
586,-0.4780904080023586,-0.4780904080023586,-8.260092975893249,11.102744965097122,11.102744965097122,10.11355599760605,7.953864355701361,7.953864355701361,8.382101104218096,343.15,343.15,342.74694451059963,293.70000000000005,293.70000000000005,294.26240034475495,195.39999999999998,195.39999999999998,195.70380090497846
587,-14.161269946992062,-14.161269946992062,-11.754161060633383,10.491036759981643,10.491036759981643,10.209385443506715,8.585358377915437,8.585358377915437,8.418845448145849,343.2631578947369,343.2631578947369,342.64254822576993,294.85,294.85,293.9706830424494,195.89999999999998,195.89999999999998,195.41737556561196
588,-14.942773934559574,-14.942773934559574,-14.652799429878147,10.609646527607843,10.609646527607843,10.62455652518992,9.657695897777728,9.657695897777728,8.238620577504225,343.1,343.1,342.30211002619865,293.70000000000005,293.70000000000005,293.2487912087928,195.39999999999998,195.39999999999998,194.6097737556572
589,-16.032638638976263,-16.032638638976263,-17.27233064732823,8.299875081645554,8.299875081645554,10.770101559068078,8.437621292741586,8.437621292741586,8.118588677354504,342.1052631578948,342.1052631578948,342.45310311979233,292.75,292.75,292.91153415212403,193.95000000000005,193.95000000000005,194.2145248868789
590,-23.963758934829254,-23.963758934829254,-19.511559919186396,11.830386355444197,11.830386355444197,11.062403955064129,8.429635031484635,8.429635031484635,7.89900796910419,342.6,342.6,342.97925220290733,292.45000000000005,292.45000000000005,292.7534130575323,193.95000000000005,193.95000000000005,194.02461538461648
591,-19.31204902464136,-19.31204902464136,-20.917876464481427,12.268297769930813,12.268297769930813,11.058047015982062,7.208384593148246,7.208384593148246,7.768403307054749,342.9,342.9,343.59834008097357,292.29999999999995,292.29999999999995,292.63185520362157,193.35000000000002,193.35000000000002,193.93054298642645
592,-22.663315281661806,-22.663315281661806,-22.344931631988665,11.31321569306449,11.31321569306449,11.159428769967523,7.481400417565939,7.481400417565939,7.752103441691734,344.4,344.4,343.89430340557465,292.1,292.1,292.1635746606351,193.60000000000002,193.60000000000002,193.48954751131328
593,-26.163472751961795,-26.163472751961795,-23.511151598640858,10.847871490871375,10.847871490871375,11.40633326148186,6.704348888612371,6.704348888612371,7.674526530057488,342.9,342.9,344.43264824958516,290.1,290.1,291.9072398190062,191.64999999999998,191.64999999999998,193.2474208144807
594,-21.699166032118246,-21.699166032118246,-23.202276111483403,12.792831351644185,12.792831351644185,11.659869681555534,7.383697986182907,7.383697986182907,7.461385027398336,346.0526315789474,346.0526315789474,345.2408359133146,292.70000000000005,292.70000000000005,291.7462895927618,193.64999999999998,193.64999999999998,193.1128506787341
595,-21.776102135244315,-21.776102135244315,-23.55087647228113,10.08904237312111,10.08904237312111,11.814276603720408,7.339505075129778,7.339505075129778,7.419011876487867,347.68421052631584,347.68421052631584,346.322717313648,293.45000000000005,293.45000000000005,291.8484615384632,194.64999999999998,194.64999999999998,193.2182805429875
